SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,DATE,D13C_CH4,D13C_CO2,WATER_T,KH_O2,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,INUN_T
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,6,Sediment,0.5,0.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.12,0.09,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,6,Sediment,0.5,0.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.22,0.17,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,6,Sediment,0.5,0.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.44,0.33,307
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,1,Surface,0.1,0.75,3/7/16 0:00,-64.385,-31.851,33.15,1.13241,-0.132653061,306.3,0.017,8.42,2.6,123.8,Sulfate reduction,NA,NA,NA,NA,NA,13815.708,3257.46483,5.8,4.02E-31,NA,0.027601596,0.001242,0.019463207,-7.48,20.16,22.76,0,0,0,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,1,Surface,0.1,0.75,3/7/16 0:00,-78.038,-30.5,33.15,1.13241,-0.132653061,306.3,0.017,8.42,2.6,123.8,Sulfate reduction,NA,NA,NA,NA,NA,16591.506,3257.46483,5.8,4.02E-31,NA,0.027601596,0.001242,0.019463207,-8.14,19.87,22.7,0,0,0,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,1,Surface,0.1,0.75,3/7/16 0:00,-85.188,-30.259,33.15,1.13241,-0.132653061,306.3,0.017,8.42,2.6,123.8,Sulfate reduction,NA,NA,NA,NA,NA,15601.519,3257.46483,5.8,4.02E-31,NA,0.027601596,0.001242,0.019463207,-9.43,20.59,22.71,NA,NA,NA,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,2,NA,0.25,0.75,3/7/16 0:00,-85.677,-31.514,33.02,1.13241,-0.132653061,306.17,0.017,8.36,2.6,132.6,Sulfate reduction,NA,NA,NA,NA,NA,16305.104,3257.46483,5.8,4.02E-31,NA,0.027686757,0.001244,0.019527373,NA,NA,NA,NA,NA,NA,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,2,NA,0.25,0.75,3/7/16 0:00,-91.691,-34.661,33.02,1.13241,-0.132653061,306.17,0.017,8.36,2.6,132.6,Sulfate reduction,NA,NA,NA,NA,NA,16464.005,3257.46483,5.8,4.02E-31,NA,0.027686757,0.001244,0.019527373,NA,NA,NA,NA,NA,NA,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,2,NA,0.25,0.75,3/7/16 0:00,-87.09,-33.17,33.02,1.13241,-0.132653061,306.17,0.017,8.36,2.6,132.6,Sulfate reduction,NA,NA,NA,NA,NA,15185.269,3257.46483,5.8,4.02E-31,NA,0.027686757,0.001244,0.019527373,NA,NA,NA,NA,NA,NA,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,3,Bottom,0.5,0.75,3/7/16 0:00,-64.618,-32.988,33.08,1.13241,-0.132653061,306.23,0.017,8.3,2.6,140.3,Sulfate reduction,NA,NA,NA,NA,NA,17939.235,3257.46483,5.8,4.02E-31,NA,0.027647396,0.001243,0.019497716,-11.15,21.8,21.1,0,0,0,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,3,Bottom,0.5,0.75,3/7/16 0:00,-63.029,-32.469,33.08,1.13241,-0.132653061,306.23,0.017,8.3,2.6,140.3,Sulfate reduction,NA,NA,NA,NA,NA,15416.509,3257.46483,5.8,4.02E-31,NA,0.027647396,0.001243,0.019497716,-11.61,21.31,21.8,0,0,0,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,3,Bottom,0.5,0.75,3/7/16 0:00,-66.626,-31.575,33.08,1.13241,-0.132653061,306.23,0.017,8.3,2.6,140.3,Sulfate reduction,NA,NA,NA,NA,NA,16635.76,3257.46483,5.8,4.02E-31,NA,0.027647396,0.001243,0.019497716,-11.07,21.58,21.99,0,0,0,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,Sediment,0.75,0.75,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,2.59,1.94,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,Sediment,0.75,0.75,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,3.44,2.58,349
PrKo.1,Falling,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,Sediment,0.75,0.75,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,4.78,3.58,349
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,0.5,3/7/16 0:00,-64.363,-31.389,33.7,1.11751,0,306.85,0.017,8.36,1.6,NA,NA,4.8,NA,NA,NA,NA,25057.179,32420.19778,110.22,605.8,NA,0.027246187,0.001232,0.019195461,-10.106,16.512,32.124,1.05,1.05,0.78,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,0.5,3/7/16 0:00,-67.497,-32.446,33.7,1.11751,0,306.85,0.017,8.36,1.6,NA,NA,4.8,NA,NA,NA,NA,28450.64,32420.19778,139.12,605.8,NA,0.027246187,0.001232,0.019195461,-10.173,16.082,32.469,0.08,0.08,0.06,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,0.5,3/7/16 0:00,-67.003,-33.078,33.7,1.11751,0,306.85,0.017,8.36,1.6,NA,NA,4.8,NA,NA,NA,NA,31518.382,32420.19778,206.03,605.8,NA,0.027246187,0.001232,0.019195461,-11.198,15.826,32.762,-0.2,-0.2,-0.15,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,2,Bottom,0.25,0.5,3/7/16 0:00,-95.216,-34.238,33.7,1.11751,0,306.85,0.017,8.3,1.6,NA,NA,4.8,NA,NA,NA,NA,40278.659,32420.19778,405.06,605.8,NA,0.027246187,0.001232,0.019195461,NA,NA,NA,0.11,0.11,0.08,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,2,Bottom,0.25,0.5,3/7/16 0:00,-97.306,-35.637,33.7,1.11751,0,306.85,0.017,8.3,1.6,NA,NA,4.8,NA,NA,NA,NA,29368.392,32420.19778,162.51,605.8,NA,0.027246187,0.001232,0.019195461,NA,NA,NA,0.01,0.01,0.01,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,2,Bottom,0.25,0.5,3/7/16 0:00,-89.72,-33.403,33.7,1.11751,0,306.85,0.017,8.3,1.6,NA,NA,4.8,NA,NA,NA,NA,29968.239,32420.19778,160.41,605.8,NA,0.027246187,0.001232,0.019195461,NA,NA,NA,0.14,0.14,0.11,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,3,Sediment,0.5,0.5,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,13.36,10.01,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,3,Sediment,0.5,0.5,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69,2.7,2.02,286
PrKo.2,Falling,2,13.06167,103.69593,Edge,0,Northwest,3,Sediment,0.5,0.5,3/7/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,5.55,4.15,286
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,1,Surface,0.1,6.5,9/27/14 0:00,NA,NA,31.8,1.1479,0,304.95,89,7.32,0.4,NA,NA,NA,88.2,6.45,NA,NA,1256.32,-16.43632813,7.18,0.1578125,NA,0.028508137,0.001267,0.020146491,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,1,Surface,0.1,6.5,9/27/14 0:00,NA,NA,31.8,1.1479,0,304.95,89,7.32,0.4,NA,NA,NA,88.2,6.45,NA,NA,1171.5,-16.43632813,3.97,0.1578125,NA,0.028508137,0.001267,0.020146491,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,1,Surface,0.1,6.5,9/27/14 0:00,NA,NA,31.8,1.1479,0,304.95,89,7.32,0.4,NA,NA,NA,88.2,6.45,NA,NA,1621.61,-16.43632813,4.27,0.1578125,NA,0.028508137,0.001267,0.020146491,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,1,Surface,0.1,6.5,9/27/14 0:00,NA,NA,31.8,1.1479,0,304.95,89,7.32,0.4,NA,NA,NA,88.2,6.45,NA,NA,3037.04,-16.43632813,3.74,0.1578125,NA,0.028508137,0.001267,0.020146491,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,5,Bottom,6.5,6.5,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,1140.73,-16.43632813,5.8,0.1578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,5,Bottom,6.5,6.5,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,1181.25,-16.43632813,5.8,0.1578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,5,Bottom,6.5,6.5,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,3125.56,-16.43632813,5.8,0.1578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.0,Rising,1,12.4163,104.1239,Pelagic,-4671,Central,5,Bottom,6.5,6.5,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,1218.16,-16.43632813,5.8,0.1578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,1,Surface,0.1,7,9/27/14 0:00,NA,NA,32.6,1.13241,0,305.75,81,7.38,0.7,NA,NA,NA,96.1,6.87,NA,NA,2842.75,327.1574879,63.13,243.4376812,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,1,Surface,0.1,7,9/27/14 0:00,NA,NA,32.6,1.13241,0,305.75,81,7.38,0.7,NA,NA,NA,96.1,6.87,NA,NA,1511.79,327.1574879,49.37,243.4376812,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,1,Surface,0.1,7,9/27/14 0:00,NA,NA,32.6,1.13241,0,305.75,81,7.38,0.7,NA,NA,NA,96.1,6.87,NA,NA,1533.84,327.1574879,70.99,243.4376812,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,1,Surface,0.1,7,9/27/14 0:00,NA,NA,32.6,1.13241,0,305.75,81,7.38,0.7,NA,NA,NA,96.1,6.87,NA,NA,1057.54,327.1574879,5.31,243.4376812,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,5,Bottom,7,7,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,2364.74,327.1574879,1041.98,243.4376812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,5,Bottom,7,7,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3134.87,327.1574879,2306.66,243.4376812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.1,Rising,1,12.39384,104.10967,Pelagic,-2184,Central,5,Bottom,7,7,9/27/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,6481.99,327.1574879,1832.12,243.4376812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,1,Surface,0.1,3,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,78,7.3,0.3,NA,NA,NA,93.3,6.84,NA,NA,4105.83,828.8577586,68.53,236.8603448,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,1,Surface,0.1,3,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,78,7.3,0.3,NA,NA,NA,93.3,6.84,NA,NA,3450.46,828.8577586,14.77,236.8603448,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,1,Surface,0.1,3,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,78,7.3,0.3,NA,NA,NA,93.3,6.84,NA,NA,3860.04,828.8577586,14.71,236.8603448,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,1,Surface,0.1,3,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,78,7.3,0.3,NA,NA,NA,93.3,6.84,NA,NA,2423.16,828.8577586,8.96,236.8603448,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,5,Bottom,3,3,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6696.02,828.8577586,877.03,236.8603448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,5,Bottom,3,3,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,4640.74,828.8577586,251.13,236.8603448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,5,Bottom,3,3,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,5560.58,828.8577586,740.37,236.8603448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.2,Rising,2,12.39068,104.08982,Edge,0,Central,5,Bottom,3,3,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6556.9,828.8577586,986.02,236.8603448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,1,Surface,0.1,4,9/25/14 0:00,NA,NA,33.2,1.13241,0,306.35,73,7.34,1.9,NA,NA,NA,93,6.74,NA,NA,3395.04,619.5044872,43.27,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,1,Surface,0.1,4,9/25/14 0:00,NA,NA,33.2,1.13241,0,306.35,73,7.34,1.9,NA,NA,NA,93,6.74,NA,NA,3377.82,619.5044872,24.89,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,1,Surface,0.1,4,9/25/14 0:00,NA,NA,33.2,1.13241,0,306.35,73,7.34,1.9,NA,NA,NA,93,6.74,NA,NA,2550.06,619.5044872,16.57,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,1,Surface,0.1,4,9/25/14 0:00,NA,NA,33.2,1.13241,0,306.35,73,7.34,1.9,NA,NA,NA,93,6.74,NA,NA,2679.67,619.5044872,16.88,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,5,Bottom,4,4,9/25/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,3442.59,619.5044872,45.29,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,5,Bottom,4,4,9/25/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,5952.49,619.5044872,3511.15,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,5,Bottom,4,4,9/25/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,5440.86,619.5044872,297.36,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.4,Rising,4,12.38396,104.08141,Floodplain,1800,Central,5,Bottom,4,4,9/25/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,6830.92,619.5044872,4116.38,504.3955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,46,6.88,0.3,NA,NA,NA,90.1,6.54,NA,NA,2119.62,1409.813158,72.47,-6.098684211,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,46,6.88,0.3,NA,NA,NA,90.1,6.54,NA,NA,2451.33,1409.813158,14.15,-6.098684211,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,46,6.88,0.3,NA,NA,NA,90.1,6.54,NA,NA,3001.6,1409.813158,11.38,-6.098684211,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,32.5,1.13241,0,305.65,46,6.88,0.3,NA,NA,NA,90.1,6.54,NA,NA,4078.3,1409.813158,15.01,-6.098684211,NA,0.0280319,0.001254,0.019787476,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,5456.17,1409.813158,15.74,-6.098684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6202.98,1409.813158,16.6,-6.098684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,5204.77,1409.813158,16.54,-6.098684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.5,Rising,5,12.38259,104.07833,Floodplain,1538,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,5501.51,1409.813158,17.78,-6.098684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,32,6.32,0.5,NA,NA,NA,61.5,4.48,NA,NA,5036.92,130.7276316,19.76,1.034210526,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,32,6.32,0.5,NA,NA,NA,61.5,4.48,NA,NA,4902.66,130.7276316,18.68,1.034210526,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,32,6.32,0.5,NA,NA,NA,61.5,4.48,NA,NA,5225.81,130.7276316,20.1,1.034210526,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,32,6.32,0.5,NA,NA,NA,61.5,4.48,NA,NA,5029.78,130.7276316,19.73,1.034210526,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,4734.17,130.7276316,17.03,1.034210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,4230.91,130.7276316,20.18,1.034210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,5826.62,130.7276316,22.28,1.034210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.6,Rising,6,12.37831,104.07717,Floodplain,1944,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,6397,130.7276316,26.64,1.034210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.5,1.16402,0,303.65,34,6.08,1,NA,NA,NA,33.9,2.52,NA,NA,6697.35,-217.5927083,70.88,-4.26875,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.5,1.16402,0,303.65,34,6.08,1,NA,NA,NA,33.9,2.52,NA,NA,6437.92,-217.5927083,80.35,-4.26875,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.5,1.16402,0,303.65,34,6.08,1,NA,NA,NA,33.9,2.52,NA,NA,6861.06,-217.5927083,81.54,-4.26875,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.5,1.16402,0,303.65,34,6.08,1,NA,NA,NA,33.9,2.52,NA,NA,3509.17,-217.5927083,39.63,-4.26875,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7006.57,-217.5927083,76.62,-4.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4179.79,-217.5927083,55.25,-4.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4441.18,-217.5927083,53.43,-4.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.7,Rising,7,12.37566,104.07273,Floodplain,2497,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5789.07,-217.5927083,46.12,-4.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,37,6.32,1,NA,NA,NA,40.3,2.94,NA,NA,4635.81,2689.122917,43.25,1974.408333,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
