"","f1","f2","f3","f4","f5","f6","f7","f8"
"1824",0.2,0.2,0.2,0.2,0,0,0,0.2
"1825",0.05,0.05,0.05,0.75,0,0,0.05,0.05
"1826",0.05,0.05,0.1,0.7,0,0,0.05,0.05
"1827",0.05,0.05,0.15,0.65,0,0,0.05,0.05
"1828",0.05,0.05,0.2,0.6,0,0,0.05,0.05
"1829",0.05,0.05,0.25,0.55,0,0,0.05,0.05
"1830",0.05,0.05,0.3,0.5,0,0,0.05,0.05
"1831",0.05,0.05,0.35,0.45,0,0,0.05,0.05
"1832",0.05,0.05,0.4,0.4,0,0,0.05,0.05
"1833",0.05,0.1,0.1,0.65,0,0,0.05,0.05
"1834",0.05,0.1,0.15,0.6,0,0,0.05,0.05
"1835",0.05,0.1,0.2,0.55,0,0,0.05,0.05
"1836",0.05,0.1,0.25,0.5,0,0,0.05,0.05
"1837",0.05,0.1,0.3,0.45,0,0,0.05,0.05
"1838",0.05,0.1,0.35,0.4,0,0,0.05,0.05
"1839",0.05,0.15,0.15,0.55,0,0,0.05,0.05
"1840",0.05,0.15,0.2,0.5,0,0,0.05,0.05
"1841",0.05,0.15,0.25,0.45,0,0,0.05,0.05
"1842",0.05,0.15,0.3,0.4,0,0,0.05,0.05
"1843",0.05,0.2,0.2,0.45,0,0,0.05,0.05
"1844",0.05,0.2,0.25,0.4,0,0,0.05,0.05
"1845",0.05,0.25,0.25,0.35,0,0,0.05,0.05
"1846",0.05,0.25,0.3,0.3,0,0,0.05,0.05
"1847",0.1,0.1,0.1,0.6,0,0,0.05,0.05
"1848",0.1,0.1,0.15,0.55,0,0,0.05,0.05
"1849",0.1,0.1,0.2,0.5,0,0,0.05,0.05
"1850",0.1,0.1,0.25,0.45,0,0,0.05,0.05
"1851",0.1,0.1,0.3,0.4,0,0,0.05,0.05
"1852",0.1,0.15,0.15,0.5,0,0,0.05,0.05
"1853",0.1,0.15,0.2,0.45,0,0,0.05,0.05
"1854",0.1,0.15,0.25,0.4,0,0,0.05,0.05
"1855",0.1,0.2,0.2,0.4,0,0,0.05,0.05
"1856",0.1,0.2,0.25,0.35,0,0,0.05,0.05
"1857",0.1,0.2,0.3,0.3,0,0,0.05,0.05
"1858",0.1,0.25,0.25,0.3,0,0,0.05,0.05
"1859",0.15,0.15,0.15,0.45,0,0,0.05,0.05
"1860",0.15,0.15,0.2,0.4,0,0,0.05,0.05
"1861",0.15,0.15,0.25,0.35,0,0,0.05,0.05
"1862",0.15,0.15,0.3,0.3,0,0,0.05,0.05
"1863",0.15,0.2,0.2,0.35,0,0,0.05,0.05
"1864",0.15,0.2,0.25,0.3,0,0,0.05,0.05
"1865",0.15,0.25,0.25,0.25,0,0,0.05,0.05
"1866",0.2,0.2,0.2,0.3,0,0,0.05,0.05
"1867",0.2,0.2,0.25,0.25,0,0,0.05,0.05
"1868",0.1,0.1,0.1,0.55,0,0,0.05,0.1
"1869",0.1,0.1,0.15,0.5,0,0,0.05,0.1
"1870",0.1,0.1,0.2,0.45,0,0,0.05,0.1
"1871",0.1,0.1,0.25,0.4,0,0,0.05,0.1
"1872",0.1,0.1,0.3,0.35,0,0,0.05,0.1
"1873",0.1,0.15,0.15,0.45,0,0,0.05,0.1
"1874",0.1,0.15,0.2,0.4,0,0,0.05,0.1
"1875",0.1,0.15,0.25,0.35,0,0,0.05,0.1
"1876",0.1,0.15,0.3,0.3,0,0,0.05,0.1
"1877",0.1,0.2,0.2,0.35,0,0,0.05,0.1
"1878",0.1,0.2,0.25,0.3,0,0,0.05,0.1
"1879",0.1,0.25,0.25,0.25,0,0,0.05,0.1
"1880",0.15,0.15,0.15,0.4,0,0,0.05,0.1
"1881",0.15,0.15,0.25,0.3,0,0,0.05,0.1
"1882",0.15,0.2,0.2,0.3,0,0,0.05,0.1
"1883",0.15,0.2,0.25,0.25,0,0,0.05,0.1
"1884",0.2,0.2,0.2,0.25,0,0,0.05,0.1
"1885",0.15,0.15,0.15,0.35,0,0,0.05,0.15
"1886",0.15,0.15,0.2,0.3,0,0,0.05,0.15
"1887",0.15,0.15,0.25,0.25,0,0,0.05,0.15
"1888",0.15,0.2,0.2,0.25,0,0,0.05,0.15
"1889",0.2,0.2,0.2,0.2,0,0,0.05,0.15
"1890",0.1,0.1,0.1,0.5,0,0,0.1,0.1
"1891",0.1,0.1,0.15,0.45,0,0,0.1,0.1
"1892",0.1,0.1,0.2,0.4,0,0,0.1,0.1
"1893",0.1,0.1,0.25,0.35,0,0,0.1,0.1
"1894",0.1,0.1,0.3,0.3,0,0,0.1,0.1
"1895",0.1,0.15,0.15,0.4,0,0,0.1,0.1
"1896",0.1,0.15,0.25,0.3,0,0,0.1,0.1
"1897",0.1,0.2,0.2,0.3,0,0,0.1,0.1
"1898",0.1,0.2,0.25,0.25,0,0,0.1,0.1
"1899",0.15,0.15,0.15,0.35,0,0,0.1,0.1
"1900",0.15,0.15,0.2,0.3,0,0,0.1,0.1
"1901",0.15,0.15,0.25,0.25,0,0,0.1,0.1
"1902",0.15,0.2,0.2,0.25,0,0,0.1,0.1
"1903",0.2,0.2,0.2,0.2,0,0,0.1,0.1
"1904",0.15,0.15,0.15,0.3,0,0,0.1,0.15
"1905",0.15,0.15,0.2,0.25,0,0,0.1,0.15
"1906",0.15,0.2,0.2,0.2,0,0,0.1,0.15
"1907",0.15,0.15,0.15,0.25,0,0,0.15,0.15
"1908",0.15,0.15,0.2,0.2,0,0,0.15,0.15
"1909",0.05,0.05,0.05,0.7,0,0.05,0.05,0.05
"1910",0.05,0.05,0.1,0.65,0,0.05,0.05,0.05
"1911",0.05,0.05,0.15,0.6,0,0.05,0.05,0.05
"1912",0.05,0.05,0.2,0.55,0,0.05,0.05,0.05
"1913",0.05,0.05,0.25,0.5,0,0.05,0.05,0.05
"1914",0.05,0.05,0.3,0.45,0,0.05,0.05,0.05
"1915",0.05,0.05,0.35,0.4,0,0.05,0.05,0.05
"1916",0.05,0.1,0.1,0.6,0,0.05,0.05,0.05
"1917",0.05,0.1,0.15,0.55,0,0.05,0.05,0.05
"1918",0.05,0.1,0.2,0.5,0,0.05,0.05,0.05
"1919",0.05,0.1,0.25,0.45,0,0.05,0.05,0.05
"1920",0.05,0.1,0.3,0.4,0,0.05,0.05,0.05
"1921",0.05,0.15,0.15,0.5,0,0.05,0.05,0.05
"1922",0.05,0.15,0.2,0.45,0,0.05,0.05,0.05
"1923",0.05,0.15,0.25,0.4,0,0.05,0.05,0.05
"1924",0.05,0.2,0.2,0.4,0,0.05,0.05,0.05
"1925",0.05,0.2,0.25,0.35,0,0.05,0.05,0.05
"1926",0.05,0.2,0.3,0.3,0,0.05,0.05,0.05
"1927",0.05,0.25,0.25,0.3,0,0.05,0.05,0.05
"1928",0.1,0.1,0.1,0.55,0,0.05,0.05,0.05
"1929",0.1,0.1,0.15,0.5,0,0.05,0.05,0.05
"1930",0.1,0.1,0.2,0.45,0,0.05,0.05,0.05
"1931",0.1,0.1,0.25,0.4,0,0.05,0.05,0.05
"1932",0.1,0.1,0.3,0.35,0,0.05,0.05,0.05
"1933",0.1,0.15,0.15,0.45,0,0.05,0.05,0.05
"1934",0.1,0.15,0.2,0.4,0,0.05,0.05,0.05
"1935",0.1,0.15,0.25,0.35,0,0.05,0.05,0.05
"1936",0.1,0.15,0.3,0.3,0,0.05,0.05,0.05
"1937",0.1,0.2,0.2,0.35,0,0.05,0.05,0.05
"1938",0.1,0.2,0.25,0.3,0,0.05,0.05,0.05
"1939",0.1,0.25,0.25,0.25,0,0.05,0.05,0.05
"1940",0.15,0.15,0.15,0.4,0,0.05,0.05,0.05
"1941",0.15,0.15,0.25,0.3,0,0.05,0.05,0.05
"1942",0.15,0.2,0.2,0.3,0,0.05,0.05,0.05
"1943",0.15,0.2,0.25,0.25,0,0.05,0.05,0.05
"1944",0.2,0.2,0.2,0.25,0,0.05,0.05,0.05
"1945",0.1,0.1,0.1,0.5,0,0.05,0.05,0.1
"1946",0.1,0.1,0.15,0.45,0,0.05,0.05,0.1
"1947",0.1,0.1,0.2,0.4,0,0.05,0.05,0.1
"1948",0.1,0.1,0.25,0.35,0,0.05,0.05,0.1
"1949",0.1,0.1,0.3,0.3,0,0.05,0.05,0.1
"1950",0.1,0.15,0.15,0.4,0,0.05,0.05,0.1
"1951",0.1,0.15,0.25,0.3,0,0.05,0.05,0.1
"1952",0.1,0.2,0.2,0.3,0,0.05,0.05,0.1
"1953",0.1,0.2,0.25,0.25,0,0.05,0.05,0.1
"1954",0.15,0.15,0.15,0.35,0,0.05,0.05,0.1
"1955",0.15,0.15,0.2,0.3,0,0.05,0.05,0.1
"1956",0.15,0.15,0.25,0.25,0,0.05,0.05,0.1
"1957",0.15,0.2,0.2,0.25,0,0.05,0.05,0.1
"1958",0.2,0.2,0.2,0.2,0,0.05,0.05,0.1
"1959",0.15,0.15,0.15,0.3,0,0.05,0.05,0.15
"1960",0.15,0.15,0.2,0.25,0,0.05,0.05,0.15
"1961",0.15,0.2,0.2,0.2,0,0.05,0.05,0.15
"1962",0.1,0.1,0.1,0.45,0,0.05,0.1,0.1
"1963",0.1,0.1,0.15,0.4,0,0.05,0.1,0.1
"1964",0.1,0.1,0.2,0.35,0,0.05,0.1,0.1
"1965",0.1,0.1,0.25,0.3,0,0.05,0.1,0.1
"1966",0.1,0.15,0.15,0.35,0,0.05,0.1,0.1
"1967",0.1,0.15,0.2,0.3,0,0.05,0.1,0.1
"1968",0.1,0.15,0.25,0.25,0,0.05,0.1,0.1
"1969",0.1,0.2,0.2,0.25,0,0.05,0.1,0.1
"1970",0.15,0.15,0.15,0.3,0,0.05,0.1,0.1
"1971",0.15,0.15,0.2,0.25,0,0.05,0.1,0.1
"1972",0.15,0.2,0.2,0.2,0,0.05,0.1,0.1
"1973",0.15,0.15,0.15,0.25,0,0.05,0.1,0.15
"1974",0.15,0.15,0.2,0.2,0,0.05,0.1,0.15
"1975",0.15,0.15,0.15,0.2,0,0.05,0.15,0.15
"1976",0.1,0.1,0.1,0.4,0,0.1,0.1,0.1
"1977",0.1,0.1,0.15,0.35,0,0.1,0.1,0.1
"1978",0.1,0.1,0.2,0.3,0,0.1,0.1,0.1
"1979",0.1,0.1,0.25,0.25,0,0.1,0.1,0.1
"1980",0.1,0.15,0.15,0.3,0,0.1,0.1,0.1
"1981",0.1,0.15,0.2,0.25,0,0.1,0.1,0.1
"1982",0.1,0.2,0.2,0.2,0,0.1,0.1,0.1
"1983",0.15,0.15,0.15,0.25,0,0.1,0.1,0.1
"1984",0.15,0.15,0.2,0.2,0,0.1,0.1,0.1
"1985",0.15,0.15,0.15,0.2,0,0.1,0.1,0.15
"1986",0.15,0.15,0.15,0.15,0,0.1,0.15,0.15
"1987",0.05,0.05,0.05,0.65,0.05,0.05,0.05,0.05
"1988",0.05,0.05,0.1,0.6,0.05,0.05,0.05,0.05
"1989",0.05,0.05,0.15,0.55,0.05,0.05,0.05,0.05
"1990",0.05,0.05,0.2,0.5,0.05,0.05,0.05,0.05
"1991",0.05,0.05,0.25,0.45,0.05,0.05,0.05,0.05
"1992",0.05,0.05,0.3,0.4,0.05,0.05,0.05,0.05
"1993",0.05,0.05,0.35,0.35,0.05,0.05,0.05,0.05
"1994",0.05,0.1,0.1,0.55,0.05,0.05,0.05,0.05
"1995",0.05,0.1,0.15,0.5,0.05,0.05,0.05,0.05
"1996",0.05,0.1,0.2,0.45,0.05,0.05,0.05,0.05
"1997",0.05,0.1,0.25,0.4,0.05,0.05,0.05,0.05
"1998",0.05,0.1,0.3,0.35,0.05,0.05,0.05,0.05
"1999",0.05,0.15,0.15,0.45,0.05,0.05,0.05,0.05
"2000",0.05,0.15,0.2,0.4,0.05,0.05,0.05,0.05
"2001",0.05,0.15,0.25,0.35,0.05,0.05,0.05,0.05
"2002",0.05,0.15,0.3,0.3,0.05,0.05,0.05,0.05
"2003",0.05,0.2,0.2,0.35,0.05,0.05,0.05,0.05
"2004",0.05,0.2,0.25,0.3,0.05,0.05,0.05,0.05
"2005",0.05,0.25,0.25,0.25,0.05,0.05,0.05,0.05
"2006",0.1,0.1,0.1,0.5,0.05,0.05,0.05,0.05
"2007",0.1,0.1,0.15,0.45,0.05,0.05,0.05,0.05
"2008",0.1,0.1,0.2,0.4,0.05,0.05,0.05,0.05
"2009",0.1,0.1,0.25,0.35,0.05,0.05,0.05,0.05
"2010",0.1,0.1,0.3,0.3,0.05,0.05,0.05,0.05
"2011",0.1,0.15,0.15,0.4,0.05,0.05,0.05,0.05
"2012",0.1,0.15,0.25,0.3,0.05,0.05,0.05,0.05
"2013",0.1,0.2,0.2,0.3,0.05,0.05,0.05,0.05
"2014",0.1,0.2,0.25,0.25,0.05,0.05,0.05,0.05
"2015",0.15,0.15,0.15,0.35,0.05,0.05,0.05,0.05
"2016",0.15,0.15,0.2,0.3,0.05,0.05,0.05,0.05
"2017",0.15,0.15,0.25,0.25,0.05,0.05,0.05,0.05
"2018",0.15,0.2,0.2,0.25,0.05,0.05,0.05,0.05
"2019",0.2,0.2,0.2,0.2,0.05,0.05,0.05,0.05
"2020",0.1,0.1,0.1,0.45,0.05,0.05,0.05,0.1
"2021",0.1,0.1,0.15,0.4,0.05,0.05,0.05,0.1
"2022",0.1,0.1,0.2,0.35,0.05,0.05,0.05,0.1
"2023",0.1,0.1,0.25,0.3,0.05,0.05,0.05,0.1
"2024",0.1,0.15,0.15,0.35,0.05,0.05,0.05,0.1
"2025",0.1,0.15,0.2,0.3,0.05,0.05,0.05,0.1
"2026",0.1,0.15,0.25,0.25,0.05,0.05,0.05,0.1
"2027",0.1,0.2,0.2,0.25,0.05,0.05,0.05,0.1
"2028",0.15,0.15,0.15,0.3,0.05,0.05,0.05,0.1
"2029",0.15,0.15,0.2,0.25,0.05,0.05,0.05,0.1
"2030",0.15,0.2,0.2,0.2,0.05,0.05,0.05,0.1
"2031",0.15,0.15,0.15,0.25,0.05,0.05,0.05,0.15
"2032",0.15,0.15,0.2,0.2,0.05,0.05,0.05,0.15
"2033",0.1,0.1,0.1,0.4,0.05,0.05,0.1,0.1
"2034",0.1,0.1,0.15,0.35,0.05,0.05,0.1,0.1
"2035",0.1,0.1,0.2,0.3,0.05,0.05,0.1,0.1
"2036",0.1,0.1,0.25,0.25,0.05,0.05,0.1,0.1
"2037",0.1,0.15,0.15,0.3,0.05,0.05,0.1,0.1
"2038",0.1,0.15,0.2,0.25,0.05,0.05,0.1,0.1
"2039",0.1,0.2,0.2,0.2,0.05,0.05,0.1,0.1
"2040",0.15,0.15,0.15,0.25,0.05,0.05,0.1,0.1
"2041",0.15,0.15,0.2,0.2,0.05,0.05,0.1,0.1
"2042",0.15,0.15,0.15,0.2,0.05,0.05,0.1,0.15
"2043",0.15,0.15,0.15,0.15,0.05,0.05,0.15,0.15
"2044",0.1,0.1,0.1,0.35,0.05,0.1,0.1,0.1
"2045",0.1,0.1,0.15,0.3,0.05,0.1,0.1,0.1
"2046",0.1,0.1,0.2,0.25,0.05,0.1,0.1,0.1
"2047",0.1,0.15,0.15,0.25,0.05,0.1,0.1,0.1
"2048",0.1,0.15,0.2,0.2,0.05,0.1,0.1,0.1
"2049",0.15,0.15,0.15,0.2,0.05,0.1,0.1,0.1
"2050",0.15,0.15,0.15,0.15,0.05,0.1,0.1,0.15
"2051",0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1
"2052",0.1,0.1,0.15,0.25,0.1,0.1,0.1,0.1
"2053",0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1
"2054",0.1,0.15,0.15,0.2,0.1,0.1,0.1,0.1
"2055",0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1
"2056",0,0,0,0,1,0,0,0
"2057",0,0,0,0.05,0.95,0,0,0
"2058",0,0,0,0.1,0.9,0,0,0
"2059",0,0,0,0.15,0.85,0,0,0
"2060",0,0,0,0.2,0.8,0,0,0
"2061",0,0,0,0.25,0.75,0,0,0
"2062",0,0,0,0.3,0.7,0,0,0
"2063",0,0,0,0.35,0.65,0,0,0
"2064",0,0,0,0.4,0.6,0,0,0
"2065",0,0,0,0.45,0.55,0,0,0
"2066",0,0,0,0.5,0.5,0,0,0
"2067",0,0,0.05,0.05,0.9,0,0,0
"2068",0,0,0.05,0.1,0.85,0,0,0
"2069",0,0,0.05,0.15,0.8,0,0,0
"2070",0,0,0.05,0.2,0.75,0,0,0
"2071",0,0,0.05,0.25,0.7,0,0,0
"2072",0,0,0.05,0.3,0.65,0,0,0
"2073",0,0,0.05,0.35,0.6,0,0,0
"2074",0,0,0.05,0.4,0.55,0,0,0
"2075",0,0,0.05,0.45,0.5,0,0,0
"2076",0,0,0.1,0.1,0.8,0,0,0
"2077",0,0,0.1,0.15,0.75,0,0,0
"2078",0,0,0.1,0.2,0.7,0,0,0
"2079",0,0,0.1,0.25,0.65,0,0,0
"2080",0,0,0.1,0.3,0.6,0,0,0
"2081",0,0,0.1,0.35,0.55,0,0,0
"2082",0,0,0.1,0.4,0.5,0,0,0
"2083",0,0,0.1,0.45,0.45,0,0,0
"2084",0,0,0.15,0.15,0.7,0,0,0
"2085",0,0,0.15,0.2,0.65,0,0,0
"2086",0,0,0.15,0.25,0.6,0,0,0
"2087",0,0,0.15,0.3,0.55,0,0,0
"2088",0,0,0.15,0.35,0.5,0,0,0
"2089",0,0,0.15,0.4,0.45,0,0,0
"2090",0,0,0.2,0.2,0.6,0,0,0
"2091",0,0,0.2,0.25,0.55,0,0,0
"2092",0,0,0.2,0.3,0.5,0,0,0
"2093",0,0,0.2,0.35,0.45,0,0,0
"2094",0,0,0.2,0.4,0.4,0,0,0
"2095",0,0,0.25,0.25,0.5,0,0,0
"2096",0,0,0.25,0.3,0.45,0,0,0
"2097",0,0,0.25,0.35,0.4,0,0,0
"2098",0,0,0.3,0.3,0.4,0,0,0
"2099",0,0.05,0.05,0.05,0.85,0,0,0
"2100",0,0.05,0.05,0.1,0.8,0,0,0
"2101",0,0.05,0.05,0.15,0.75,0,0,0
"2102",0,0.05,0.05,0.2,0.7,0,0,0
"2103",0,0.05,0.05,0.25,0.65,0,0,0
"2104",0,0.05,0.05,0.3,0.6,0,0,0
"2105",0,0.05,0.05,0.35,0.55,0,0,0
"2106",0,0.05,0.05,0.4,0.5,0,0,0
"2107",0,0.05,0.05,0.45,0.45,0,0,0
"2108",0,0.05,0.1,0.1,0.75,0,0,0
"2109",0,0.05,0.1,0.15,0.7,0,0,0
"2110",0,0.05,0.1,0.2,0.65,0,0,0
"2111",0,0.05,0.1,0.25,0.6,0,0,0
"2112",0,0.05,0.1,0.3,0.55,0,0,0
"2113",0,0.05,0.1,0.35,0.5,0,0,0
"2114",0,0.05,0.1,0.4,0.45,0,0,0
"2115",0,0.05,0.15,0.15,0.65,0,0,0
"2116",0,0.05,0.15,0.2,0.6,0,0,0
"2117",0,0.05,0.15,0.25,0.55,0,0,0
"2118",0,0.05,0.15,0.3,0.5,0,0,0
"2119",0,0.05,0.15,0.35,0.45,0,0,0
"2120",0,0.05,0.15,0.4,0.4,0,0,0
"2121",0,0.05,0.2,0.2,0.55,0,0,0
"2122",0,0.05,0.2,0.25,0.5,0,0,0
"2123",0,0.05,0.2,0.3,0.45,0,0,0
"2124",0,0.05,0.2,0.35,0.4,0,0,0
"2125",0,0.05,0.25,0.25,0.45,0,0,0
"2126",0,0.05,0.25,0.3,0.4,0,0,0
"2127",0,0.05,0.25,0.35,0.35,0,0,0
"2128",0,0.1,0.1,0.1,0.7,0,0,0
"2129",0,0.1,0.1,0.15,0.65,0,0,0
"2130",0,0.1,0.1,0.2,0.6,0,0,0
"2131",0,0.1,0.1,0.25,0.55,0,0,0
"2132",0,0.1,0.1,0.3,0.5,0,0,0
"2133",0,0.1,0.1,0.35,0.45,0,0,0
"2134",0,0.1,0.1,0.4,0.4,0,0,0
"2135",0,0.1,0.15,0.15,0.6,0,0,0
"2136",0,0.1,0.15,0.2,0.55,0,0,0
"2137",0,0.1,0.15,0.25,0.5,0,0,0
"2138",0,0.1,0.15,0.3,0.45,0,0,0
"2139",0,0.1,0.15,0.35,0.4,0,0,0
"2140",0,0.1,0.2,0.2,0.5,0,0,0
"2141",0,0.1,0.2,0.25,0.45,0,0,0
"2142",0,0.1,0.2,0.3,0.4,0,0,0
"2143",0,0.1,0.25,0.25,0.4,0,0,0
"2144",0,0.1,0.25,0.3,0.35,0,0,0
"2145",0,0.1,0.3,0.3,0.3,0,0,0
"2146",0,0.15,0.15,0.15,0.55,0,0,0
"2147",0,0.15,0.15,0.2,0.5,0,0,0
"2148",0,0.15,0.15,0.25,0.45,0,0,0
"2149",0,0.15,0.15,0.3,0.4,0,0,0
"2150",0,0.15,0.2,0.2,0.45,0,0,0
"2151",0,0.15,0.2,0.25,0.4,0,0,0
"2152",0,0.15,0.25,0.25,0.35,0,0,0
"2153",0,0.15,0.25,0.3,0.3,0,0,0
"2154",0,0.2,0.2,0.2,0.4,0,0,0
"2155",0,0.2,0.2,0.25,0.35,0,0,0
"2156",0,0.2,0.2,0.3,0.3,0,0,0
"2157",0,0.2,0.25,0.25,0.3,0,0,0
"2158",0,0.25,0.25,0.25,0.25,0,0,0
"2159",0.05,0.05,0.05,0.05,0.8,0,0,0
"2160",0.05,0.05,0.05,0.1,0.75,0,0,0
"2161",0.05,0.05,0.05,0.15,0.7,0,0,0
"2162",0.05,0.05,0.05,0.2,0.65,0,0,0
"2163",0.05,0.05,0.05,0.25,0.6,0,0,0
"2164",0.05,0.05,0.05,0.3,0.55,0,0,0
"2165",0.05,0.05,0.05,0.35,0.5,0,0,0
"2166",0.05,0.05,0.05,0.4,0.45,0,0,0
"2167",0.05,0.05,0.1,0.1,0.7,0,0,0
"2168",0.05,0.05,0.1,0.15,0.65,0,0,0
"2169",0.05,0.05,0.1,0.2,0.6,0,0,0
"2170",0.05,0.05,0.1,0.25,0.55,0,0,0
"2171",0.05,0.05,0.1,0.3,0.5,0,0,0
"2172",0.05,0.05,0.1,0.35,0.45,0,0,0
"2173",0.05,0.05,0.1,0.4,0.4,0,0,0
"2174",0.05,0.05,0.15,0.15,0.6,0,0,0
"2175",0.05,0.05,0.15,0.2,0.55,0,0,0
"2176",0.05,0.05,0.15,0.25,0.5,0,0,0
"2177",0.05,0.05,0.15,0.3,0.45,0,0,0
"2178",0.05,0.05,0.15,0.35,0.4,0,0,0
"2179",0.05,0.05,0.2,0.2,0.5,0,0,0
"2180",0.05,0.05,0.2,0.25,0.45,0,0,0
"2181",0.05,0.05,0.2,0.3,0.4,0,0,0
"2182",0.05,0.05,0.25,0.25,0.4,0,0,0
"2183",0.05,0.05,0.25,0.3,0.35,0,0,0
"2184",0.05,0.05,0.3,0.3,0.3,0,0,0
"2185",0.05,0.1,0.1,0.1,0.65,0,0,0
"2186",0.05,0.1,0.1,0.15,0.6,0,0,0
"2187",0.05,0.1,0.1,0.2,0.55,0,0,0
"2188",0.05,0.1,0.1,0.25,0.5,0,0,0
"2189",0.05,0.1,0.1,0.3,0.45,0,0,0
"2190",0.05,0.1,0.1,0.35,0.4,0,0,0
"2191",0.05,0.1,0.15,0.15,0.55,0,0,0
"2192",0.05,0.1,0.15,0.2,0.5,0,0,0
"2193",0.05,0.1,0.15,0.25,0.45,0,0,0
"2194",0.05,0.1,0.15,0.3,0.4,0,0,0
"2195",0.05,0.1,0.2,0.2,0.45,0,0,0
"2196",0.05,0.1,0.2,0.25,0.4,0,0,0
"2197",0.05,0.1,0.25,0.25,0.35,0,0,0
"2198",0.05,0.1,0.25,0.3,0.3,0,0,0
"2199",0.05,0.15,0.15,0.15,0.5,0,0,0
"2200",0.05,0.15,0.15,0.2,0.45,0,0,0
"2201",0.05,0.15,0.15,0.25,0.4,0,0,0
"2202",0.05,0.15,0.2,0.2,0.4,0,0,0
"2203",0.05,0.15,0.2,0.25,0.35,0,0,0
"2204",0.05,0.15,0.2,0.3,0.3,0,0,0
"2205",0.05,0.15,0.25,0.25,0.3,0,0,0
"2206",0.05,0.2,0.2,0.2,0.35,0,0,0
"2207",0.05,0.2,0.2,0.25,0.3,0,0,0
"2208",0.05,0.2,0.25,0.25,0.25,0,0,0
"2209",0.1,0.1,0.1,0.1,0.6,0,0,0
"2210",0.1,0.1,0.1,0.15,0.55,0,0,0
"2211",0.1,0.1,0.1,0.2,0.5,0,0,0
"2212",0.1,0.1,0.1,0.25,0.45,0,0,0
"2213",0.1,0.1,0.1,0.3,0.4,0,0,0
"2214",0.1,0.1,0.15,0.15,0.5,0,0,0
"2215",0.1,0.1,0.15,0.2,0.45,0,0,0
"2216",0.1,0.1,0.15,0.25,0.4,0,0,0
"2217",0.1,0.1,0.2,0.2,0.4,0,0,0
"2218",0.1,0.1,0.2,0.25,0.35,0,0,0
"2219",0.1,0.1,0.2,0.3,0.3,0,0,0
"2220",0.1,0.1,0.25,0.25,0.3,0,0,0
"2221",0.1,0.15,0.15,0.15,0.45,0,0,0
"2222",0.1,0.15,0.15,0.2,0.4,0,0,0
"2223",0.1,0.15,0.15,0.25,0.35,0,0,0
"2224",0.1,0.15,0.15,0.3,0.3,0,0,0
"2225",0.1,0.15,0.2,0.2,0.35,0,0,0
"2226",0.1,0.15,0.2,0.25,0.3,0,0,0
"2227",0.1,0.15,0.25,0.25,0.25,0,0,0
"2228",0.1,0.2,0.2,0.2,0.3,0,0,0
"2229",0.1,0.2,0.2,0.25,0.25,0,0,0
"2230",0.15,0.15,0.15,0.15,0.4,0,0,0
"2231",0.15,0.15,0.15,0.25,0.3,0,0,0
"2232",0.15,0.15,0.2,0.2,0.3,0,0,0
"2233",0.15,0.15,0.2,0.25,0.25,0,0,0
"2234",0.15,0.2,0.2,0.2,0.25,0,0,0
"2235",0.2,0.2,0.2,0.2,0.2,0,0,0
"2236",0.05,0.05,0.05,0.05,0.75,0,0,0.05
"2237",0.05,0.05,0.05,0.1,0.7,0,0,0.05
"2238",0.05,0.05,0.05,0.15,0.65,0,0,0.05
"2239",0.05,0.05,0.05,0.2,0.6,0,0,0.05
"2240",0.05,0.05,0.05,0.25,0.55,0,0,0.05
"2241",0.05,0.05,0.05,0.3,0.5,0,0,0.05
"2242",0.05,0.05,0.05,0.35,0.45,0,0,0.05
"2243",0.05,0.05,0.05,0.4,0.4,0,0,0.05
"2244",0.05,0.05,0.1,0.1,0.65,0,0,0.05
"2245",0.05,0.05,0.1,0.15,0.6,0,0,0.05
"2246",0.05,0.05,0.1,0.2,0.55,0,0,0.05
"2247",0.05,0.05,0.1,0.25,0.5,0,0,0.05
"2248",0.05,0.05,0.1,0.3,0.45,0,0,0.05
"2249",0.05,0.05,0.1,0.35,0.4,0,0,0.05
"2250",0.05,0.05,0.15,0.15,0.55,0,0,0.05
"2251",0.05,0.05,0.15,0.2,0.5,0,0,0.05
"2252",0.05,0.05,0.15,0.25,0.45,0,0,0.05
"2253",0.05,0.05,0.15,0.3,0.4,0,0,0.05
"2254",0.05,0.05,0.2,0.2,0.45,0,0,0.05
"2255",0.05,0.05,0.2,0.25,0.4,0,0,0.05
"2256",0.05,0.05,0.25,0.25,0.35,0,0,0.05
"2257",0.05,0.05,0.25,0.3,0.3,0,0,0.05
"2258",0.05,0.1,0.1,0.1,0.6,0,0,0.05
"2259",0.05,0.1,0.1,0.15,0.55,0,0,0.05
"2260",0.05,0.1,0.1,0.2,0.5,0,0,0.05
"2261",0.05,0.1,0.1,0.25,0.45,0,0,0.05
"2262",0.05,0.1,0.1,0.3,0.4,0,0,0.05
"2263",0.05,0.1,0.15,0.15,0.5,0,0,0.05
"2264",0.05,0.1,0.15,0.2,0.45,0,0,0.05
"2265",0.05,0.1,0.15,0.25,0.4,0,0,0.05
"2266",0.05,0.1,0.2,0.2,0.4,0,0,0.05
"2267",0.05,0.1,0.2,0.25,0.35,0,0,0.05
